article_id,week_nb,market,actual_sales_pcs,department_name,section_name,cost_sek,price_sek,sales_prediction_pcs_model_a,order_suggestion_pcs_a,sales_prediction_pcs_model_b,order_suggestion_pcs_b,accumulated_sales_a,accumulated_sales_b,stock_a,stock_b
1744192,201817,BE,10,Department_F,Section_03,36,199.0,166,21041,692,17001,1869,12175,21041,17001
1744192,201818,BE,53,Department_F,Section_03,36,199.0,553,0,968,0,0,0,20988,16948
1744192,201819,BE,103,Department_F,Section_03,36,199.0,912,0,1171,0,0,0,20885,16845
1744192,201820,BE,199,Department_F,Section_03,36,199.0,1004,0,1132,0,0,0,20686,16646
1744192,201821,BE,280,Department_F,Section_03,36,199.0,1097,0,1230,0,0,0,20406,16366
1744192,201822,BE,508,Department_F,Section_03,36,199.0,1152,0,1201,0,0,0,19898,15858
1744192,201823,BE,716,Department_F,Section_03,36,199.0,1255,0,1196,0,0,0,19182,15142
1744192,201824,BE,822,Department_F,Section_03,36,199.0,1279,4062,1143,0,10306,0,22422,14320
1744192,201825,BE,953,Department_F,Section_03,36,199.0,1082,0,918,0,0,0,21469,13367
1744192,201826,BE,1466,Department_F,Section_03,36,199.0,1052,0,802,0,0,0,20003,11901
1744192,201827,BE,2317,Department_F,Section_03,36,199.0,1137,0,801,0,0,0,17686,9584
1744192,201828,BE,2723,Department_F,Section_03,36,199.0,856,0,554,0,0,0,14963,6861
1744192,201829,BE,2025,Department_F,Section_03,36,199.0,622,0,359,0,0,0,12938,4836
1744192,201819,CA,0,Department_F,Section_03,36,199.0,70,3684,285,3593,299,299,3684,3593
1744192,201820,CA,53,Department_F,Section_03,36,199.0,224,0,385,0,0,0,3631,3540
1744192,201821,CA,92,Department_F,Section_03,36,199.0,336,0,413,0,0,0,3539,3448
1744192,201822,CA,154,Department_F,Section_03,36,199.0,383,0,398,0,0,0,3385,3294
1744192,201823,CA,207,Department_F,Section_03,36,199.0,402,3512,379,1105,3429,3429,6690,4192
1744192,201824,CA,297,Department_F,Section_03,36,199.0,385,0,352,0,0,0,6393,3895
1744192,201825,CA,316,Department_F,Section_03,36,199.0,374,0,332,0,0,0,6077,3579
1744192,201826,CA,370,Department_F,Section_03,36,199.0,352,0,297,0,0,0,5707,3209
1744192,201827,CA,462,Department_F,Section_03,36,199.0,325,0,248,0,0,0,5245,2747
1744192,201828,CA,536,Department_F,Section_03,36,199.0,277,0,205,0,0,0,4709,2211
1744192,201829,CA,549,Department_F,Section_03,36,199.0,239,0,173,0,0,0,4160,1662
1744192,201830,CA,356,Department_F,Section_03,36,199.0,195,0,144,0,0,0,3804,1306
1744192,201831,CA,336,Department_F,Section_03,36,199.0,160,0,110,0,0,0,3468,970
1744192,201818,DE,32,Department_F,Section_03,36,199.0,260,18826,730,14927,1705,10182,18826,14927
1744192,201819,DE,73,Department_F,Section_03,36,199.0,820,0,1088,0,0,0,18753,14854
1744192,201820,DE,136,Department_F,Section_03,36,199.0,929,0,1067,0,0,0,18617,14718
1744192,201821,DE,189,Department_F,Section_03,36,199.0,1226,0,1308,0,0,0,18428,14529
1744192,201822,DE,391,Department_F,Section_03,36,199.0,1174,0,1258,0,0,0,18037,14138
1744192,201823,DE,884,Department_F,Section_03,36,199.0,1096,0,1109,0,0,0,17153,13254
1744192,201824,DE,768,Department_F,Section_03,36,199.0,918,2503,862,0,8477,0,18888,12486
1744192,201825,DE,1059,Department_F,Section_03,36,199.0,761,0,670,0,0,0,17829,11427
1744192,201826,DE,1712,Department_F,Section_03,36,199.0,632,0,526,0,0,0,16117,9715
1744192,201827,DE,1560,Department_F,Section_03,36,199.0,749,0,578,0,0,0,14557,8155
1744192,201828,DE,931,Department_F,Section_03,36,199.0,617,0,394,0,0,0,13626,7224
1744192,201829,DE,978,Department_F,Section_03,36,199.0,558,0,333,0,0,0,12648,6246
1744192,201830,DE,1469,Department_F,Section_03,36,199.0,435,0,254,0,0,0,11179,4777
1744192,201820,GB,13,Department_F,Section_03,36,199.0,684,8260,260,9258,1130,1130,8260,9258
1744192,201821,GB,232,Department_F,Section_03,36,199.0,852,0,660,0,0,0,8028,9026
1744192,201822,GB,474,Department_F,Section_03,36,199.0,855,0,767,0,0,0,7554,8552
1744192,201823,GB,411,Department_F,Section_03,36,199.0,849,0,793,0,0,0,7143,8141
1744192,201824,GB,365,Department_F,Section_03,36,199.0,846,2508,809,7075,7145,7145,9286,14851
1744192,201825,GB,488,Department_F,Section_03,36,199.0,788,0,793,0,0,0,8798,14363
1744192,201826,GB,950,Department_F,Section_03,36,199.0,716,0,765,0,0,0,7848,13413
1744192,201827,GB,1050,Department_F,Section_03,36,199.0,651,0,722,0,0,0,6798,12363
1744192,201828,GB,942,Department_F,Section_03,36,199.0,590,0,667,0,0,0,5856,11421
1744192,201829,GB,761,Department_F,Section_03,36,199.0,482,0,633,0,0,0,5095,10660
1744192,201830,GB,1167,Department_F,Section_03,36,199.0,399,0,554,0,0,0,3928,9493
1744192,201831,GB,855,Department_F,Section_03,36,199.0,321,0,467,0,0,0,3073,8638
1744192,201832,GB,567,Department_F,Section_03,36,199.0,235,0,377,0,0,0,2506,8071
1744192,201815,JP,5,Department_F,Section_03,36,199.0,53,1056,12,1261,94,94,1056,1261
1744192,201816,JP,14,Department_F,Section_03,36,199.0,65,0,53,0,0,0,1042,1247
1744192,201817,JP,17,Department_F,Section_03,36,199.0,75,0,68,0,0,0,1025,1230
1744192,201818,JP,58,Department_F,Section_03,36,199.0,75,0,72,0,0,0,967,1172
1744192,201819,JP,45,Department_F,Section_03,36,199.0,82,412,82,534,805,310,1334,1661
1744192,201820,JP,33,Department_F,Section_03,36,199.0,81,0,81,0,0,0,1301,1628
1744192,201821,JP,65,Department_F,Section_03,36,199.0,80,0,76,0,0,0,1236,1563
1744192,201822,JP,89,Department_F,Section_03,36,199.0,76,0,75,0,0,0,1147,1474
1744192,201823,JP,78,Department_F,Section_03,36,199.0,67,0,73,0,0,0,1069,1396
1744192,201824,JP,74,Department_F,Section_03,36,199.0,64,0,69,254,0,495,995,1576
1744192,201825,JP,89,Department_F,Section_03,36,199.0,52,0,67,0,0,0,906,1487
1744192,201826,JP,67,Department_F,Section_03,36,199.0,48,0,59,0,0,0,839,1420
1744192,201827,JP,102,Department_F,Section_03,36,199.0,42,0,56,0,0,0,737,1318
1744192,201828,JP,163,Department_F,Section_03,36,199.0,32,0,48,0,0,0,574,1155
1744192,201820,SE,66,Department_F,Section_03,36,199.0,452,5107,169,5554,1004,1004,5107,5554
1744192,201821,SE,244,Department_F,Section_03,36,199.0,618,0,486,0,0,0,4863,5310
1744192,201822,SE,215,Department_F,Section_03,36,199.0,635,0,556,0,0,0,4648,5095
1744192,201823,SE,479,Department_F,Section_03,36,199.0,526,0,468,0,0,0,4169,4616
1744192,201824,SE,345,Department_F,Section_03,36,199.0,494,508,475,2597,3454,3454,4332,6868
1744192,201825,SE,392,Department_F,Section_03,36,199.0,297,0,319,0,0,0,3940,6476
1744192,201826,SE,538,Department_F,Section_03,36,199.0,347,0,414,0,0,0,3402,5938
1744192,201827,SE,398,Department_F,Section_03,36,199.0,302,0,390,0,0,0,3004,5540
1744192,201828,SE,401,Department_F,Section_03,36,199.0,257,0,360,0,0,0,2603,5139
1744192,201829,SE,393,Department_F,Section_03,36,199.0,178,0,265,0,0,0,2210,4746
1744192,201830,SE,495,Department_F,Section_03,36,199.0,172,0,272,0,0,0,1715,4251
1744192,201831,SE,347,Department_F,Section_03,36,199.0,112,0,184,0,0,0,1368,3904
1744192,201832,SE,145,Department_F,Section_03,36,199.0,61,0,92,0,0,0,1223,3759
1744194,201817,BE,7,Department_F,Section_03,35,199.0,132,15901,553,11585,4051,9728,15901,11585
1744194,201818,BE,107,Department_F,Section_03,35,199.0,442,0,773,0,0,0,15794,11478
1744194,201819,BE,297,Department_F,Section_03,35,199.0,728,0,936,0,0,0,15497,11181
1744194,201820,BE,539,Department_F,Section_03,35,199.0,802,0,904,0,0,0,14958,10642
1744194,201821,BE,654,Department_F,Section_03,35,199.0,877,0,983,0,0,0,14304,9988
1744194,201822,BE,1098,Department_F,Section_03,35,199.0,921,0,959,0,0,0,13206,8890
1744194,201823,BE,1349,Department_F,Section_03,35,199.0,1003,0,956,0,0,0,11857,7541
1744194,201824,BE,1247,Department_F,Section_03,35,199.0,1021,2831,913,0,5677,0,13441,6294
1744194,201825,BE,1140,Department_F,Section_03,35,199.0,865,0,733,0,0,0,12301,5154
1744194,201826,BE,1286,Department_F,Section_03,35,199.0,841,0,641,0,0,0,11015,3868
1744194,201827,BE,1047,Department_F,Section_03,35,199.0,908,0,640,0,0,0,9968,2821
1744194,201828,BE,603,Department_F,Section_03,35,199.0,684,0,443,0,0,0,9365,2218
1744194,201829,BE,354,Department_F,Section_03,35,199.0,497,0,286,0,0,0,9011,1864
1744194,201818,CA,39,Department_F,Section_03,35,199.0,32,2053,132,2092,448,1723,2053,2092
1744194,201819,CA,109,Department_F,Section_03,35,199.0,103,0,178,0,0,0,1944,1983
1744194,201820,CA,126,Department_F,Section_03,35,199.0,155,0,191,0,0,0,1818,1857
1744194,201821,CA,174,Department_F,Section_03,35,199.0,177,0,184,0,0,0,1644,1683
1744194,201822,CA,192,Department_F,Section_03,35,199.0,185,1328,175,0,1275,0,2780,1491
1744194,201823,CA,227,Department_F,Section_03,35,199.0,178,0,162,0,0,0,2553,1264
1744194,201824,CA,270,Department_F,Section_03,35,199.0,173,0,153,0,0,0,2283,994
1744194,201825,CA,208,Department_F,Section_03,35,199.0,162,0,137,0,0,0,2075,786
1744194,201826,CA,163,Department_F,Section_03,35,199.0,150,0,115,0,0,0,1912,623
1744194,201827,CA,93,Department_F,Section_03,35,199.0,128,0,94,0,0,0,1819,530
1744194,201828,CA,49,Department_F,Section_03,35,199.0,110,0,80,0,0,0,1770,481
1744194,201829,CA,47,Department_F,Section_03,35,199.0,90,0,66,0,0,0,1723,434
1744194,201830,CA,26,Department_F,Section_03,35,199.0,74,0,51,0,0,0,1697,408
1744194,201817,CN,1,Department_F,Section_03,35,199.0,270,4919,102,5226,3352,419,4919,5226
1744194,201818,CN,149,Department_F,Section_03,35,199.0,354,0,268,0,0,0,4770,5077
1744194,201819,CN,89,Department_F,Section_03,35,199.0,370,0,308,0,0,0,4681,4988
1744194,201820,CN,180,Department_F,Section_03,35,199.0,370,0,323,0,0,0,4501,4808
1744194,201821,CN,301,Department_F,Section_03,35,199.0,358,0,329,1652,0,2933,4200,6159
1744194,201822,CN,255,Department_F,Section_03,35,199.0,333,0,323,0,0,0,3945,5904
1744194,201823,CN,356,Department_F,Section_03,35,199.0,291,0,318,0,0,0,3589,5548
1744194,201824,CN,308,Department_F,Section_03,35,199.0,253,0,310,0,0,0,3281,5240
1744194,201825,CN,262,Department_F,Section_03,35,199.0,211,0,276,0,0,0,3019,4978
1744194,201826,CN,269,Department_F,Section_03,35,199.0,182,0,246,0,0,0,2750,4709
1744194,201827,CN,382,Department_F,Section_03,35,199.0,154,0,217,0,0,0,2368,4327
1744194,201828,CN,363,Department_F,Section_03,35,199.0,116,0,185,0,0,0,2005,3964
1744194,201829,CN,437,Department_F,Section_03,35,199.0,84,0,140,0,0,0,1568,3527
1744194,201816,DE,3,Department_F,Section_03,35,199.0,227,16822,640,10921,8397,8397,16822,10921
1744194,201817,DE,355,Department_F,Section_03,35,199.0,497,0,686,0,0,0,16467,10566
1744194,201818,DE,428,Department_F,Section_03,35,199.0,719,0,834,0,0,0,16039,10138
1744194,201819,DE,386,Department_F,Section_03,35,199.0,897,0,939,0,0,0,15653,9752
1744194,201820,DE,367,Department_F,Section_03,35,199.0,808,0,840,0,0,0,15286,9385
1744194,201821,DE,594,Department_F,Section_03,35,199.0,963,0,977,0,0,0,14692,8791
1744194,201822,DE,1108,Department_F,Section_03,35,199.0,902,0,885,0,0,0,13584,7683
1744194,201823,DE,1902,Department_F,Section_03,35,199.0,820,0,748,0,0,0,11682,5781
1744194,201824,DE,991,Department_F,Section_03,35,199.0,675,0,568,0,0,0,10691,4790
1744194,201825,DE,870,Department_F,Section_03,35,199.0,556,0,428,0,0,0,9821,3920
1744194,201826,DE,846,Department_F,Section_03,35,199.0,465,0,311,0,0,0,8975,3074
1744194,201827,DE,356,Department_F,Section_03,35,199.0,506,0,322,0,0,0,8619,2718
1744194,201828,DE,191,Department_F,Section_03,35,199.0,357,0,213,0,0,0,8428,2527
1744194,201817,GB,6,Department_F,Section_03,35,199.0,324,5009,123,7884,3926,3926,5009,7884
1744194,201818,GB,249,Department_F,Section_03,35,199.0,404,0,313,0,0,0,4760,7635
1744194,201819,GB,404,Department_F,Section_03,35,199.0,406,0,364,0,0,0,4356,7231
1744194,201820,GB,467,Department_F,Section_03,35,199.0,402,0,376,0,0,0,3889,6764
1744194,201821,GB,539,Department_F,Section_03,35,199.0,401,0,384,0,0,0,3350,6225
1744194,201822,GB,569,Department_F,Section_03,35,199.0,374,0,376,0,0,0,2781,5656
1744194,201823,GB,403,Department_F,Section_03,35,199.0,340,0,363,0,0,0,2378,5253
1744194,201824,GB,250,Department_F,Section_03,35,199.0,308,0,342,0,0,0,2128,5003
1744194,201825,GB,281,Department_F,Section_03,35,199.0,279,0,316,0,0,0,1847,4722
1744194,201826,GB,300,Department_F,Section_03,35,199.0,228,0,300,0,0,0,1547,4422
1744194,201827,GB,173,Department_F,Section_03,35,199.0,189,0,263,0,0,0,1374,4249
1744194,201828,GB,151,Department_F,Section_03,35,199.0,152,0,221,0,0,0,1223,4098
1744194,201829,GB,134,Department_F,Section_03,35,199.0,111,0,179,0,0,0,1089,3964
1744194,201813,JP,8,Department_F,Section_03,35,199.0,47,1110,13,1643,814,814,1110,1643
1744194,201814,JP,20,Department_F,Section_03,35,199.0,57,0,48,0,0,0,1090,1623
1744194,201815,JP,20,Department_F,Section_03,35,199.0,68,0,52,0,0,0,1070,1603
1744194,201816,JP,23,Department_F,Section_03,35,199.0,69,0,64,0,0,0,1047,1580
1744194,201817,JP,51,Department_F,Section_03,35,199.0,79,0,69,0,0,0,996,1529
1744194,201818,JP,107,Department_F,Section_03,35,199.0,77,0,75,0,0,0,889,1422
1744194,201819,JP,62,Department_F,Section_03,35,199.0,77,0,77,0,0,0,827,1360
1744194,201820,JP,52,Department_F,Section_03,35,199.0,80,0,76,0,0,0,775,1308
1744194,201821,JP,70,Department_F,Section_03,35,199.0,69,0,78,0,0,0,705,1238
1744194,201822,JP,131,Department_F,Section_03,35,199.0,62,0,74,0,0,0,574,1107
1744194,201823,JP,116,Department_F,Section_03,35,199.0,50,0,67,0,0,0,458,991
1744194,201824,JP,75,Department_F,Section_03,35,199.0,42,0,61,0,0,0,383,916
1744194,201825,JP,79,Department_F,Section_03,35,199.0,30,0,54,0,0,0,304,837
1744194,201819,SE,37,Department_F,Section_03,35,199.0,206,2705,77,3486,2162,1264,2705,3486
1744194,201820,SE,154,Department_F,Section_03,35,199.0,262,0,193,0,0,0,2551,3332
1744194,201821,SE,296,Department_F,Section_03,35,199.0,295,0,259,0,0,0,2255,3036
1744194,201822,SE,251,Department_F,Section_03,35,199.0,284,0,262,0,0,0,2004,2785
1744194,201823,SE,526,Department_F,Section_03,35,199.0,230,0,215,0,0,0,1478,2259
1744194,201824,SE,235,Department_F,Section_03,35,199.0,205,0,211,596,0,898,1243,2620
1744194,201825,SE,213,Department_F,Section_03,35,199.0,127,0,147,0,0,0,1030,2407
1744194,201826,SE,174,Department_F,Section_03,35,199.0,145,0,183,0,0,0,856,2233
1744194,201827,SE,71,Department_F,Section_03,35,199.0,121,0,167,0,0,0,785,2162
1744194,201828,SE,31,Department_F,Section_03,35,199.0,103,0,152,0,0,0,754,2131
1744194,201829,SE,76,Department_F,Section_03,35,199.0,70,0,110,0,0,0,678,2055
1744194,201830,SE,69,Department_F,Section_03,35,199.0,68,0,112,0,0,0,609,1986
1744194,201831,SE,29,Department_F,Section_03,35,199.0,41,0,67,0,0,0,580,1957
1748689,201818,BE,29,Department_F,Section_03,64,299.0,97,10390,396,8421,1058,6992,10390,8421
1748689,201819,BE,36,Department_F,Section_03,64,299.0,352,0,611,0,0,0,10354,8385
1748689,201820,BE,56,Department_F,Section_03,64,299.0,491,0,646,0,0,0,10298,8329
1748689,201821,BE,133,Department_F,Section_03,64,299.0,598,0,708,0,0,0,10165,8196
1748689,201822,BE,319,Department_F,Section_03,64,299.0,641,0,707,0,0,0,9846,7877
1748689,201823,BE,485,Department_F,Section_03,64,299.0,716,0,729,0,0,0,9361,7392
1748689,201824,BE,553,Department_F,Section_03,64,299.0,750,3185,689,0,5934,0,11993,6839
1748689,201825,BE,654,Department_F,Section_03,64,299.0,646,0,560,0,0,0,11339,6185
1748689,201826,BE,848,Department_F,Section_03,64,299.0,649,0,528,0,0,0,10491,5337
1748689,201827,BE,924,Department_F,Section_03,64,299.0,720,0,545,0,0,0,9567,4413
1748689,201828,BE,943,Department_F,Section_03,64,299.0,570,0,394,0,0,0,8624,3470
1748689,201829,BE,954,Department_F,Section_03,64,299.0,437,0,290,0,0,0,7670,2516
1748689,201830,BE,1058,Department_F,Section_03,64,299.0,321,0,183,0,0,0,6612,1458
1748689,201823,CA,16,Department_F,Section_03,64,299.0,10,401,21,370,91,279,401,370
1748689,201824,CA,21,Department_F,Section_03,64,299.0,19,0,28,0,0,0,380,349
1748689,201825,CA,22,Department_F,Section_03,64,299.0,27,0,30,0,0,0,358,327
1748689,201826,CA,32,Department_F,Section_03,64,299.0,30,0,29,0,0,0,326,295
1748689,201827,CA,43,Department_F,Section_03,64,299.0,30,173,28,0,188,0,456,252
1748689,201828,CA,34,Department_F,Section_03,64,299.0,27,0,26,0,0,0,422,218
1748689,201829,CA,36,Department_F,Section_03,64,299.0,28,0,24,0,0,0,386,182
1748689,201830,CA,18,Department_F,Section_03,64,299.0,24,0,22,0,0,0,368,164
1748689,201831,CA,21,Department_F,Section_03,64,299.0,20,0,18,0,0,0,347,143
1748689,201832,CA,14,Department_F,Section_03,64,299.0,17,0,15,0,0,0,333,129
1748689,201833,CA,9,Department_F,Section_03,64,299.0,17,0,12,0,0,0,324,120
1748689,201834,CA,7,Department_F,Section_03,64,299.0,13,0,10,0,0,0,317,113
1748689,201835,CA,6,Department_F,Section_03,64,299.0,10,0,8,0,0,0,311,107
1748689,201818,CN,71,Department_F,Section_03,64,299.0,211,3698,80,4388,2624,732,3698,4388
1748689,201819,CN,114,Department_F,Section_03,64,299.0,277,0,209,0,0,0,3584,4274
1748689,201820,CN,177,Department_F,Section_03,64,299.0,290,0,241,0,0,0,3407,4097
1748689,201821,CN,201,Department_F,Section_03,64,299.0,290,0,253,0,0,0,3206,3896
1748689,201822,CN,169,Department_F,Section_03,64,299.0,280,0,258,0,0,0,3037,3727
1748689,201823,CN,198,Department_F,Section_03,64,299.0,260,0,253,907,0,1892,2839,4436
1748689,201824,CN,195,Department_F,Section_03,64,299.0,228,0,249,0,0,0,2644,4241
1748689,201825,CN,177,Department_F,Section_03,64,299.0,198,0,243,0,0,0,2467,4064
1748689,201826,CN,247,Department_F,Section_03,64,299.0,165,0,216,0,0,0,2220,3817
1748689,201827,CN,292,Department_F,Section_03,64,299.0,142,0,192,0,0,0,1928,3525
1748689,201828,CN,275,Department_F,Section_03,64,299.0,120,0,169,0,0,0,1653,3250
1748689,201829,CN,293,Department_F,Section_03,64,299.0,91,0,145,0,0,0,1360,2957
1748689,201830,CN,215,Department_F,Section_03,64,299.0,65,0,110,0,0,0,1145,2742
1748689,201817,DE,2,Department_F,Section_03,64,299.0,149,13552,430,8961,6870,6870,13552,8961
1748689,201818,DE,96,Department_F,Section_03,64,299.0,474,0,647,0,0,0,13456,8865
1748689,201819,DE,161,Department_F,Section_03,64,299.0,681,0,779,0,0,0,13295,8704
1748689,201820,DE,183,Department_F,Section_03,64,299.0,670,0,714,0,0,0,13112,8521
1748689,201821,DE,227,Department_F,Section_03,64,299.0,810,0,855,0,0,0,12885,8294
1748689,201822,DE,535,Department_F,Section_03,64,299.0,764,0,799,0,0,0,12350,7759
1748689,201823,DE,974,Department_F,Section_03,64,299.0,708,0,682,0,0,0,11376,6785
1748689,201824,DE,725,Department_F,Section_03,64,299.0,583,0,525,0,0,0,10651,6060
1748689,201825,DE,786,Department_F,Section_03,64,299.0,483,0,402,0,0,0,9865,5274
1748689,201826,DE,886,Department_F,Section_03,64,299.0,398,0,311,0,0,0,8979,4388
1748689,201827,DE,875,Department_F,Section_03,64,299.0,479,0,321,0,0,0,8104,3513
1748689,201828,DE,768,Department_F,Section_03,64,299.0,357,0,219,0,0,0,7336,2745
1748689,201829,DE,652,Department_F,Section_03,64,299.0,306,0,179,0,0,0,6684,2093
1748689,201819,GB,17,Department_F,Section_03,64,299.0,114,1900,43,2316,1386,339,1900,2316
1748689,201820,GB,59,Department_F,Section_03,64,299.0,142,0,110,0,0,0,1841,2257
1748689,201821,GB,77,Department_F,Section_03,64,299.0,143,0,128,0,0,0,1764,2180
1748689,201822,GB,105,Department_F,Section_03,64,299.0,142,0,132,0,0,0,1659,2075
1748689,201823,GB,81,Department_F,Section_03,64,299.0,141,0,135,0,0,0,1578,1994
1748689,201824,GB,59,Department_F,Section_03,64,299.0,132,0,132,516,0,1047,1519,2451
1748689,201825,GB,71,Department_F,Section_03,64,299.0,120,0,128,0,0,0,1448,2380
1748689,201826,GB,127,Department_F,Section_03,64,299.0,109,0,120,0,0,0,1321,2253
1748689,201827,GB,171,Department_F,Section_03,64,299.0,98,0,111,0,0,0,1150,2082
1748689,201828,GB,148,Department_F,Section_03,64,299.0,80,0,106,0,0,0,1002,1934
1748689,201829,GB,120,Department_F,Section_03,64,299.0,66,0,92,0,0,0,882,1814
1748689,201830,GB,221,Department_F,Section_03,64,299.0,53,0,78,0,0,0,661,1593
1748689,201831,GB,130,Department_F,Section_03,64,299.0,39,0,63,0,0,0,531,1463
1748689,201815,JP,2,Department_F,Section_03,64,299.0,13,256,5,382,192,192,256,382
1748689,201816,JP,8,Department_F,Section_03,64,299.0,15,0,12,0,0,0,248,374
1748689,201817,JP,12,Department_F,Section_03,64,299.0,16,0,14,0,0,0,236,362
1748689,201818,JP,23,Department_F,Section_03,64,299.0,17,0,15,0,0,0,213,339
1748689,201819,JP,15,Department_F,Section_03,64,299.0,18,0,16,0,0,0,198,324
1748689,201820,JP,14,Department_F,Section_03,64,299.0,18,0,17,0,0,0,184,310
1748689,201821,JP,17,Department_F,Section_03,64,299.0,17,0,17,0,0,0,167,293
1748689,201822,JP,14,Department_F,Section_03,64,299.0,17,0,17,0,0,0,153,279
1748689,201823,JP,24,Department_F,Section_03,64,299.0,15,0,17,0,0,0,129,255
1748689,201824,JP,23,Department_F,Section_03,64,299.0,13,0,16,0,0,0,106,232
1748689,201825,JP,20,Department_F,Section_03,64,299.0,11,0,15,0,0,0,86,212
1748689,201826,JP,8,Department_F,Section_03,64,299.0,9,0,14,0,0,0,78,204
1748689,201827,JP,12,Department_F,Section_03,64,299.0,6,0,11,0,0,0,66,192
1748689,201819,PL,20,Department_F,Section_03,64,299.0,181,3263,58,3841,2274,582,3263,3841
1748689,201820,PL,42,Department_F,Section_03,64,299.0,244,0,179,0,0,0,3221,3799
1748689,201821,PL,121,Department_F,Section_03,64,299.0,248,0,223,0,0,0,3100,3678
1748689,201822,PL,119,Department_F,Section_03,64,299.0,240,0,236,0,0,0,2981,3559
1748689,201823,PL,280,Department_F,Section_03,64,299.0,222,0,229,0,0,0,2701,3279
1748689,201824,PL,302,Department_F,Section_03,64,299.0,206,0,220,805,0,1692,2399,3782
1748689,201825,PL,301,Department_F,Section_03,64,299.0,196,0,212,0,0,0,2098,3481
1748689,201826,PL,251,Department_F,Section_03,64,299.0,182,0,203,0,0,0,1847,3230
1748689,201827,PL,253,Department_F,Section_03,64,299.0,153,0,184,0,0,0,1594,2977
1748689,201828,PL,153,Department_F,Section_03,64,299.0,133,0,166,0,0,0,1441,2824
1748689,201829,PL,121,Department_F,Section_03,64,299.0,110,0,141,0,0,0,1320,2703
1748689,201830,PL,130,Department_F,Section_03,64,299.0,88,0,120,0,0,0,1190,2573
1748689,201831,PL,181,Department_F,Section_03,64,299.0,65,0,95,0,0,0,1009,2392
1748689,201819,SE,7,Department_F,Section_03,64,299.0,172,2172,64,2816,1800,392,2172,2816
1748689,201820,SE,32,Department_F,Section_03,64,299.0,218,0,161,0,0,0,2140,2784
1748689,201821,SE,92,Department_F,Section_03,64,299.0,246,0,216,0,0,0,2048,2692
1748689,201822,SE,68,Department_F,Section_03,64,299.0,236,0,218,0,0,0,1980,2624
1748689,201823,SE,193,Department_F,Section_03,64,299.0,191,0,179,0,0,0,1787,2431
1748689,201824,SE,124,Department_F,Section_03,64,299.0,171,0,176,476,0,1408,1663,2783
1748689,201825,SE,114,Department_F,Section_03,64,299.0,105,0,123,0,0,0,1549,2669
1748689,201826,SE,141,Department_F,Section_03,64,299.0,121,0,152,0,0,0,1408,2528
1748689,201827,SE,111,Department_F,Section_03,64,299.0,100,0,139,0,0,0,1297,2417
1748689,201828,SE,99,Department_F,Section_03,64,299.0,86,0,126,0,0,0,1198,2318
1748689,201829,SE,469,Department_F,Section_03,64,299.0,58,0,91,0,0,0,729,1849
1748689,201830,SE,285,Department_F,Section_03,64,299.0,56,0,93,0,0,0,444,1564
1748689,201831,SE,65,Department_F,Section_03,64,299.0,34,0,56,0,0,0,379,1499
1748689,201817,US,13,Department_F,Section_03,64,299.0,73,1349,14,1506,211,211,1349,1506
1748689,201818,US,60,Department_F,Section_03,64,299.0,111,0,50,0,0,0,1289,1446
1748689,201819,US,82,Department_F,Section_03,64,299.0,128,0,95,0,0,0,1207,1364
1748689,201820,US,56,Department_F,Section_03,64,299.0,129,0,123,0,0,0,1151,1308
1748689,201821,US,95,Department_F,Section_03,64,299.0,130,276,130,990,999,999,1332,2203
1748689,201822,US,130,Department_F,Section_03,64,299.0,120,0,133,0,0,0,1202,2073
1748689,201823,US,88,Department_F,Section_03,64,299.0,102,0,122,0,0,0,1114,1985
1748689,201824,US,121,Department_F,Section_03,64,299.0,96,0,117,0,0,0,993,1864
1748689,201825,US,114,Department_F,Section_03,64,299.0,86,0,112,0,0,0,879,1750
1748689,201826,US,105,Department_F,Section_03,64,299.0,76,0,97,0,0,0,774,1645
1748689,201827,US,115,Department_F,Section_03,64,299.0,69,0,91,0,0,0,659,1530
1748689,201828,US,118,Department_F,Section_03,64,299.0,47,0,67,0,0,0,541,1412
1748689,201829,US,113,Department_F,Section_03,64,299.0,35,0,54,0,0,0,428,1299
1748690,201817,BE,0,Department_F,Section_03,64,299.0,72,9586,302,6977,1146,5309,9586,6977
1748690,201818,BE,24,Department_F,Section_03,64,299.0,241,0,422,0,0,0,9562,6953
1748690,201819,BE,56,Department_F,Section_03,64,299.0,397,0,510,0,0,0,9506,6897
1748690,201820,BE,90,Department_F,Section_03,64,299.0,438,0,493,0,0,0,9416,6807
1748690,201821,BE,156,Department_F,Section_03,64,299.0,478,0,536,0,0,0,9260,6651
1748690,201822,BE,329,Department_F,Section_03,64,299.0,502,0,523,0,0,0,8931,6322
1748690,201823,BE,491,Department_F,Section_03,64,299.0,547,0,521,0,0,0,8440,5831
1748690,201824,BE,554,Department_F,Section_03,64,299.0,557,1596,498,0,4163,0,9482,5277
1748690,201825,BE,569,Department_F,Section_03,64,299.0,472,0,400,0,0,0,8913,4708
1748690,201826,BE,825,Department_F,Section_03,64,299.0,459,0,350,0,0,0,8088,3883
1748690,201827,BE,818,Department_F,Section_03,64,299.0,495,0,349,0,0,0,7270,3065
1748690,201828,BE,755,Department_F,Section_03,64,299.0,373,0,241,0,0,0,6515,2310
1748690,201829,BE,642,Department_F,Section_03,64,299.0,271,0,156,0,0,0,5873,1668
